DATE	TIME	FIELD
09.06.2025	02:47:41.001	55120.683
09.06.2025	02:48:01.001	55120.778
09.06.2025	02:48:21.001	55120.783
09.06.2025	02:48:41.001	55120.935
09.06.2025	02:49:01.001	55121.203
09.06.2025	02:49:21.001	55121.388
09.06.2025	02:49:41.001	55121.48
09.06.2025	02:50:01.001	55121.493
09.06.2025	02:50:21.001	55121.438
09.06.2025	02:50:41.001	55121.619
09.06.2025	02:51:01.001	55121.647
09.06.2025	02:51:21.001	55121.677
09.06.2025	02:51:41.001	55121.802
09.06.2025	02:52:01.001	55121.828
09.06.2025	02:52:21.001	55121.702
09.06.2025	02:52:41.001	55121.65
09.06.2025	02:53:01.001	55121.518
09.06.2025	02:53:21.001	55121.459
09.06.2025	02:53:41.001	55121.434
09.06.2025	02:54:01.001	55121.143
09.06.2025	02:54:21.001	55121.405
09.06.2025	02:54:41.001	55121.208
09.06.2025	02:55:01.001	55121.191
09.06.2025	02:55:21.001	55121.047
09.06.2025	02:55:41.001	55120.986
09.06.2025	02:56:01.001	55121.071
09.06.2025	02:56:21.001	55120.884
09.06.2025	02:56:41.001	55120.929
09.06.2025	02:57:01.001	55120.825
09.06.2025	02:57:21.001	55120.837
09.06.2025	02:57:41.001	55120.715
09.06.2025	02:58:01.001	55120.694
09.06.2025	02:58:21.001	55120.679
09.06.2025	02:58:41.001	55120.594
09.06.2025	02:59:01.001	55120.606
09.06.2025	02:59:21.001	55120.568
09.06.2025	02:59:41.001	55120.632
09.06.2025	03:00:01.001	55120.616
09.06.2025	03:00:21.001	55120.75
09.06.2025	03:00:41.001	55120.884
09.06.2025	03:01:01.001	55121.094
09.06.2025	03:01:21.001	55121.217
09.06.2025	03:01:41.001	55121.368
09.06.2025	03:02:01.001	55121.491
09.06.2025	03:02:21.001	55121.481
09.06.2025	03:02:41.001	55121.637
09.06.2025	03:03:01.001	55121.759
09.06.2025	03:03:21.001	55121.834
09.06.2025	03:03:41.001	55121.928
09.06.2025	03:04:01.001	55121.969
09.06.2025	03:04:21.001	55122.095
09.06.2025	03:04:41.001	55122.086
09.06.2025	03:05:01.001	55122.205
09.06.2025	03:05:21.001	55122.35
09.06.2025	03:05:41.001	55122.461
09.06.2025	03:06:01.001	55122.525
09.06.2025	03:06:21.001	55122.614
09.06.2025	03:06:41.001	55122.66
09.06.2025	03:07:01.001	55122.712
09.06.2025	03:07:21.001	55122.849
09.06.2025	03:07:41.001	55122.637
09.06.2025	03:08:01.001	55122.839
09.06.2025	03:08:21.001	55122.628
09.06.2025	03:08:41.001	55122.945
09.06.2025	03:09:01.001	55123.04
09.06.2025	03:09:21.001	55123.244
09.06.2025	03:09:41.001	55123.562
09.06.2025	03:10:01.001	55123.696
09.06.2025	03:10:21.001	55124.011
09.06.2025	03:10:41.001	55124.076
09.06.2025	03:11:01.001	55124.204
09.06.2025	03:11:21.001	55124.284
09.06.2025	03:11:41.001	55124.553
09.06.2025	03:12:01.001	55124.492
09.06.2025	03:12:21.001	55124.456
09.06.2025	03:12:41.001	55124.626
09.06.2025	03:13:01.001	55124.611
09.06.2025	03:13:21.001	55124.705
09.06.2025	03:13:41.001	55124.678
09.06.2025	03:14:01.001	55124.835
09.06.2025	03:14:21.001	55124.726
09.06.2025	03:14:41.001	55124.916
09.06.2025	03:15:01.001	55124.977
09.06.2025	03:15:21.001	55125.02
09.06.2025	03:15:41.001	55125.218
09.06.2025	03:16:01.001	55125.159
09.06.2025	03:16:21.001	55125.543
09.06.2025	03:16:41.001	55125.871
09.06.2025	03:17:01.001	55126.145
09.06.2025	03:17:21.001	55126.252
09.06.2025	03:17:41.001	55126.485
09.06.2025	03:18:01.001	55126.762
09.06.2025	03:18:21.001	55126.897
09.06.2025	03:18:41.001	55127.023
09.06.2025	03:19:01.001	55127.206
09.06.2025	03:19:21.001	55127.265
09.06.2025	03:19:41.001	55127.404
09.06.2025	03:20:01.000	55127.503
09.06.2025	03:20:21.000	55127.662
09.06.2025	03:20:41.000	55127.849
09.06.2025	03:21:01.000	55127.805
09.06.2025	03:21:21.000	55127.846
09.06.2025	03:21:41.000	55127.879
09.06.2025	03:22:01.000	55127.915
09.06.2025	03:22:21.000	55127.945
09.06.2025	03:22:41.000	55128.079
09.06.2025	03:23:01.000	55128.488
09.06.2025	03:23:21.000	55128.62
09.06.2025	03:23:41.000	55128.791
09.06.2025	03:24:01.000	55128.965
09.06.2025	03:24:21.000	55129.133
09.06.2025	03:24:41.000	55129.412
09.06.2025	03:25:01.000	55129.593
09.06.2025	03:25:21.000	55129.853
09.06.2025	03:25:41.000	55130.023
09.06.2025	03:26:01.000	55130.299
09.06.2025	03:26:21.000	55130.462
09.06.2025	03:26:41.000	55130.723
09.06.2025	03:27:01.000	55130.972
09.06.2025	03:27:21.000	55131.131
09.06.2025	03:27:41.000	55131.276
09.06.2025	03:28:01.000	55131.401
09.06.2025	03:28:21.000	55131.605
09.06.2025	03:28:41.000	55131.83
09.06.2025	03:29:01.000	55132.023
09.06.2025	03:29:21.000	55132.147
09.06.2025	03:29:41.000	55132.287
09.06.2025	03:30:01.000	55132.435
09.06.2025	03:30:21.000	55132.644
09.06.2025	03:30:41.000	55132.79
09.06.2025	03:31:01.000	55132.891
09.06.2025	03:31:21.000	55132.916
09.06.2025	03:31:41.000	55132.968
09.06.2025	03:32:01.000	55133.136
09.06.2025	03:32:21.000	55133.262
09.06.2025	03:32:41.000	55133.37
09.06.2025	03:33:01.000	55133.331
09.06.2025	03:33:21.000	55133.352
09.06.2025	03:33:41.000	55133.321
09.06.2025	03:34:01.000	55133.438
09.06.2025	03:34:21.000	55133.689
09.06.2025	03:34:41.000	55133.822
09.06.2025	03:35:01.000	55134.092
09.06.2025	03:35:21.000	55134.296
09.06.2025	03:35:41.000	55134.268
09.06.2025	03:36:01.000	55134.088
09.06.2025	03:36:21.000	55134.149
09.06.2025	03:36:41.000	55134.412
09.06.2025	03:37:01.000	55134.706
09.06.2025	03:37:21.000	55134.889
09.06.2025	03:37:41.000	55135.099
09.06.2025	03:38:01.000	55135.121
09.06.2025	03:38:21.000	55135.175
09.06.2025	03:38:41.000	55135.458
09.06.2025	03:39:01.000	55135.529
09.06.2025	03:39:21.000	55135.885
09.06.2025	03:39:41.000	55136.381
09.06.2025	03:40:01.000	55136.588
09.06.2025	03:40:21.000	55136.714
09.06.2025	03:40:41.000	55137.07
09.06.2025	03:41:01.000	55137.34
09.06.2025	03:41:21.000	55137.574
09.06.2025	03:41:41.000	55137.326
09.06.2025	03:42:01.000	55137.715
09.06.2025	03:42:21.000	55137.808
09.06.2025	03:42:41.000	55138.03
09.06.2025	03:43:01.000	55138.191
09.06.2025	03:43:21.000	55137.86
09.06.2025	03:43:41.000	55137.872
09.06.2025	03:44:01.000	55137.695
09.06.2025	03:44:21.000	55137.558
09.06.2025	03:44:41.000	55137.569
09.06.2025	03:45:01.000	55137.67
09.06.2025	03:45:21.000	55137.704
09.06.2025	03:45:41.000	55137.757
09.06.2025	03:46:01.000	55137.649
09.06.2025	03:46:21.000	55137.242
09.06.2025	03:46:41.000	55137.002
09.06.2025	03:47:01.000	55136.815
09.06.2025	03:47:21.000	55136.622
09.06.2025	03:47:41.000	55136.458
09.06.2025	03:48:01.000	55136.692
09.06.2025	03:48:21.000	55137.205
09.06.2025	03:48:41.000	55137.006
09.06.2025	03:49:01.000	55137.084
09.06.2025	03:49:21.000	55137.124
09.06.2025	03:49:41.000	55137.371
09.06.2025	03:50:01.000	55137.681
09.06.2025	03:50:21.001	55137.889
09.06.2025	03:50:41.001	55138.495
09.06.2025	03:51:01.001	55137.776
09.06.2025	03:51:21.001	55137.324
09.06.2025	03:51:41.001	55136.871
09.06.2025	03:52:01.001	55136.723
09.06.2025	03:52:21.001	55136.573
09.06.2025	03:52:41.001	55136.588
09.06.2025	03:53:01.001	55136.657
09.06.2025	03:53:21.001	55136.617
09.06.2025	03:53:41.001	55136.798
09.06.2025	03:54:01.001	55136.798
09.06.2025	03:54:21.001	55137.042
09.06.2025	03:54:41.001	55137.012
09.06.2025	03:55:01.001	55137.289
09.06.2025	03:55:21.001	55137.344
09.06.2025	03:55:41.001	55137.425
09.06.2025	03:56:01.001	55137.595
09.06.2025	03:56:21.001	55137.69
09.06.2025	03:56:41.001	55137.769
09.06.2025	03:57:01.001	55137.778
09.06.2025	03:57:21.001	55137.94
09.06.2025	03:57:41.001	55138.114
09.06.2025	03:58:01.001	55138.242
09.06.2025	03:58:21.001	55138.332
09.06.2025	03:58:41.001	55138.573
09.06.2025	03:59:01.001	55138.669
09.06.2025	03:59:21.001	55138.834
09.06.2025	03:59:41.001	55138.862
09.06.2025	04:00:01.001	55138.985
09.06.2025	04:00:21.001	55139.218
09.06.2025	04:00:41.001	55139.316
09.06.2025	04:01:01.001	55139.355
09.06.2025	04:01:21.001	55139.6
09.06.2025	04:01:41.001	55139.922
09.06.2025	04:02:01.001	55140.16
09.06.2025	04:02:21.001	55139.899
09.06.2025	04:02:41.001	55140.26
09.06.2025	04:03:01.001	55140.576
09.06.2025	04:03:21.001	55140.561
09.06.2025	04:03:41.001	55140.676
09.06.2025	04:04:01.001	55140.793
09.06.2025	04:04:21.001	55140.819
09.06.2025	04:04:41.001	55140.979
09.06.2025	04:05:01.001	55141.072
09.06.2025	04:05:21.001	55141.194
09.06.2025	04:05:41.001	55141.206
09.06.2025	04:06:01.001	55141.129
09.06.2025	04:06:21.001	55141.285
09.06.2025	04:06:41.001	55141.315
09.06.2025	04:07:01.001	55141.367
09.06.2025	04:07:21.001	55141.289
09.06.2025	04:07:41.001	55141.255
09.06.2025	04:08:01.001	55141.188
09.06.2025	04:08:21.001	55141.062
09.06.2025	04:08:41.001	55140.948
09.06.2025	04:09:01.001	55140.793
09.06.2025	04:09:21.001	55140.721
09.06.2025	04:09:41.001	55140.645
09.06.2025	04:10:01.001	55140.645
09.06.2025	04:10:21.001	55140.703
09.06.2025	04:10:41.001	55140.807
09.06.2025	04:11:01.001	55140.795
09.06.2025	04:11:21.001	55140.902
09.06.2025	04:11:41.001	55140.982
09.06.2025	04:12:01.001	55140.971
09.06.2025	04:12:21.001	55141.001
09.06.2025	04:12:41.001	55140.905
09.06.2025	04:13:01.001	55141.122
09.06.2025	04:13:21.001	55141.261
09.06.2025	04:13:41.001	55140.91
09.06.2025	04:14:01.001	55140.836
09.06.2025	04:14:21.001	55140.859
09.06.2025	04:14:41.001	55140.748
09.06.2025	04:15:01.001	55140.87
09.06.2025	04:15:21.001	55140.96
09.06.2025	04:15:41.001	55140.832
09.06.2025	04:16:01.001	55141.024
09.06.2025	04:16:21.001	55141.029
09.06.2025	04:16:41.001	55141.194
09.06.2025	04:17:01.001	55141.56
09.06.2025	04:17:21.001	55141.798
09.06.2025	04:17:41.001	55141.97
09.06.2025	04:18:01.001	55141.975
09.06.2025	04:18:21.001	55141.829
09.06.2025	04:18:41.001	55141.903
09.06.2025	04:19:01.001	55142.131
09.06.2025	04:19:21.001	55142.664
09.06.2025	04:19:41.001	55142.938
09.06.2025	04:20:01.001	55143.012
09.06.2025	04:20:21.001	55143.378
09.06.2025	04:20:41.001	55143.453
09.06.2025	04:21:01.001	55143.37
09.06.2025	04:21:21.001	55143.519
09.06.2025	04:21:41.001	55143.667
09.06.2025	04:22:01.001	55143.632
09.06.2025	04:22:21.001	55143.837
09.06.2025	04:22:41.001	55143.972
09.06.2025	04:23:01.001	55143.912
09.06.2025	04:23:21.001	55143.754
09.06.2025	04:23:41.001	55143.879
09.06.2025	04:24:01.001	55143.98
09.06.2025	04:24:21.001	55144.1
09.06.2025	04:24:41.001	55144.148
09.06.2025	04:25:01.001	55144.316
09.06.2025	04:25:21.001	55144.159
09.06.2025	04:25:41.001	55144.349
09.06.2025	04:26:01.001	55144.641
09.06.2025	04:26:21.001	55144.88
09.06.2025	04:26:41.001	55145.002
09.06.2025	04:27:01.001	55144.984
09.06.2025	04:27:21.001	55145.191
09.06.2025	04:27:41.001	55145.166
09.06.2025	04:28:01.001	55145.452
09.06.2025	04:28:21.001	55145.533
09.06.2025	04:28:41.001	55145.601
09.06.2025	04:29:01.001	55145.702
09.06.2025	04:29:21.001	55145.87
09.06.2025	04:29:41.001	55145.898
09.06.2025	04:30:01.001	55145.916
09.06.2025	04:30:21.001	55145.92
09.06.2025	04:30:41.001	55145.774
09.06.2025	04:31:01.001	55145.872
09.06.2025	04:31:21.001	55145.741
09.06.2025	04:31:41.001	55145.771
09.06.2025	04:32:01.001	55145.817
09.06.2025	04:32:21.001	55145.952
09.06.2025	04:32:41.001	55145.971
09.06.2025	04:33:01.001	55146.199
09.06.2025	04:33:21.001	55146.217
09.06.2025	04:33:41.001	55146.157
09.06.2025	04:34:01.001	55146.151
09.06.2025	04:34:21.001	55146.102
09.06.2025	04:34:41.001	55146.204
09.06.2025	04:35:01.001	55146.153
09.06.2025	04:35:21.001	55146.388
09.06.2025	04:35:41.001	55146.748
09.06.2025	04:36:01.001	55146.804
09.06.2025	04:36:21.001	55146.974
09.06.2025	04:36:41.001	55147.337
09.06.2025	04:37:01.001	55147.439
09.06.2025	04:37:21.001	55147.522
09.06.2025	04:37:41.001	55147.582
09.06.2025	04:38:01.001	55147.464
09.06.2025	04:38:21.001	55147.317
09.06.2025	04:38:41.001	55147.768
09.06.2025	04:39:01.001	55147.373
09.06.2025	04:39:21.001	55147.384
09.06.2025	04:39:41.001	55147.513
09.06.2025	04:40:01.001	55147.34
09.06.2025	04:40:21.001	55147.066
09.06.2025	04:40:41.001	55146.804
09.06.2025	04:41:01.001	55146.79
09.06.2025	04:41:21.001	55146.96
09.06.2025	04:41:41.001	55146.881
09.06.2025	04:42:01.001	55147.119
09.06.2025	04:42:21.001	55147.302
09.06.2025	04:42:41.001	55147.228
09.06.2025	04:43:01.001	55147.078
09.06.2025	04:43:21.001	55146.948
09.06.2025	04:43:41.001	55147.025
09.06.2025	04:44:01.001	55147.152
09.06.2025	04:44:21.001	55147.379
09.06.2025	04:44:41.001	55147.507
09.06.2025	04:45:01.001	55147.612
09.06.2025	04:45:21.001	55147.78
09.06.2025	04:45:41.001	55148.041
09.06.2025	04:46:01.001	55148.381
09.06.2025	04:46:21.001	55148.772
09.06.2025	04:46:41.001	55149.058
09.06.2025	04:47:01.001	55149.217
09.06.2025	04:47:21.001	55149.465
09.06.2025	04:47:41.001	55149.596
09.06.2025	04:48:01.001	55149.699
09.06.2025	04:48:21.001	55149.981
09.06.2025	04:48:41.001	55150.196
09.06.2025	04:49:01.001	55150.458
09.06.2025	04:49:21.001	55150.482
09.06.2025	04:49:41.001	55150.818
09.06.2025	04:50:01.001	55151.012
09.06.2025	04:50:21.001	55150.981
09.06.2025	04:50:41.001	55150.956
09.06.2025	04:51:01.001	55151.099
09.06.2025	04:51:21.001	55151.309
09.06.2025	04:51:41.001	55151.538
09.06.2025	04:52:01.001	55151.67
09.06.2025	04:52:21.001	55151.724
09.06.2025	04:52:41.001	55151.555
09.06.2025	04:53:01.001	55151.01
09.06.2025	04:53:21.001	55150.543
09.06.2025	04:53:41.001	55150.09
09.06.2025	04:54:01.001	55149.641
09.06.2025	04:54:21.001	55149.423
09.06.2025	04:54:41.000	55148.998
09.06.2025	04:55:01.000	55148.523
09.06.2025	04:55:21.000	55148.206
09.06.2025	04:55:41.001	55148.126
09.06.2025	04:56:01.000	55148.114
09.06.2025	04:56:21.000	55148.125
09.06.2025	04:56:41.000	55147.85
09.06.2025	04:57:01.000	55147.481
09.06.2025	04:57:21.000	55147.513
09.06.2025	04:57:41.000	55147.403
09.06.2025	04:58:01.000	55147.188
09.06.2025	04:58:21.000	55146.995
09.06.2025	04:58:41.000	55146.694
09.06.2025	04:59:01.000	55146.453
09.06.2025	04:59:21.000	55146.154
09.06.2025	04:59:41.000	55146.1
09.06.2025	05:00:01.000	55146.159
09.06.2025	05:00:21.000	55146.189
09.06.2025	05:00:41.000	55146.089
09.06.2025	05:01:01.000	55146.191
09.06.2025	05:01:21.000	55146.012
09.06.2025	05:01:41.000	55146.027
09.06.2025	05:02:01.000	55146.138
09.06.2025	05:02:21.000	55146.094
09.06.2025	05:02:41.000	55145.923
09.06.2025	05:03:01.000	55145.882
09.06.2025	05:03:21.000	55145.854
09.06.2025	05:03:41.000	55145.768
09.06.2025	05:04:01.000	55145.694
09.06.2025	05:04:21.000	55145.609
09.06.2025	05:04:41.000	55145.772
09.06.2025	05:05:01.000	55146.112
09.06.2025	05:05:21.000	55146.225
09.06.2025	05:05:41.000	55146.217
09.06.2025	05:06:01.000	55146.316
09.06.2025	05:06:21.000	55146.346
09.06.2025	05:06:41.000	55146.175
09.06.2025	05:07:01.000	55146.109
09.06.2025	05:07:21.000	55146.153
09.06.2025	05:07:41.000	55146.204
09.06.2025	05:08:01.000	55146.441
09.06.2025	05:08:21.000	55146.546
09.06.2025	05:08:41.000	55146.59
09.06.2025	05:09:01.000	55146.488
09.06.2025	05:09:21.000	55146.517
09.06.2025	05:09:41.000	55146.579
09.06.2025	05:10:01.000	55146.495
09.06.2025	05:10:21.000	55146.452
09.06.2025	05:10:41.000	55146.615
09.06.2025	05:11:01.000	55146.701
09.06.2025	05:11:21.000	55146.586
09.06.2025	05:11:41.000	55146.694
09.06.2025	05:12:01.000	55146.737
09.06.2025	05:12:21.000	55146.557
09.06.2025	05:12:41.000	55146.488
09.06.2025	05:13:01.000	55146.554
09.06.2025	05:13:21.000	55146.483
09.06.2025	05:13:41.000	55146.571
09.06.2025	05:14:01.000	55146.771
09.06.2025	05:14:21.000	55146.933
09.06.2025	05:14:41.000	55147.098
09.06.2025	05:15:01.000	55147.336
09.06.2025	05:15:21.000	55147.495
09.06.2025	05:15:41.000	55147.705
09.06.2025	05:16:01.000	55147.799
09.06.2025	05:16:21.000	55148.046
09.06.2025	05:16:41.000	55147.99
09.06.2025	05:17:01.000	55148.083
09.06.2025	05:17:21.000	55148.398
09.06.2025	05:17:41.000	55148.561
09.06.2025	05:18:01.000	55148.671
09.06.2025	05:18:21.000	55148.789
09.06.2025	05:18:41.000	55149.092
09.06.2025	05:19:01.000	55149.305
09.06.2025	05:19:21.000	55149.322
09.06.2025	05:19:41.000	55149.601
09.06.2025	05:20:01.000	55149.812
09.06.2025	05:20:21.000	55150.039
09.06.2025	05:20:41.000	55150.182
09.06.2025	05:21:01.000	55150.414
09.06.2025	05:21:21.000	55150.459
09.06.2025	05:21:41.000	55150.622
09.06.2025	05:22:01.000	55150.83
09.06.2025	05:22:21.000	55151.117
09.06.2025	05:22:41.000	55151.544
09.06.2025	05:23:01.000	55151.602
09.06.2025	05:23:21.000	55151.643
09.06.2025	05:23:41.000	55152.154
09.06.2025	05:24:01.000	55151.923
09.06.2025	05:24:21.000	55152.221
09.06.2025	05:24:41.000	55152.438
09.06.2025	05:25:01.000	55152.424
09.06.2025	05:25:21.000	55152.509
09.06.2025	05:25:41.000	55152.699
09.06.2025	05:26:01.000	55152.817
09.06.2025	05:26:21.000	55153.004
09.06.2025	05:26:41.000	55153.158
09.06.2025	05:27:01.000	55153.033
09.06.2025	05:27:21.000	55153.324
09.06.2025	05:27:41.000	55153.538
09.06.2025	05:28:01.000	55153.513
09.06.2025	05:28:21.000	55153.888
09.06.2025	05:28:41.000	55153.835
09.06.2025	05:29:01.000	55154.079
09.06.2025	05:29:21.000	55154.008
09.06.2025	05:29:41.000	55153.767
09.06.2025	05:30:01.000	55153.747
09.06.2025	05:30:21.000	55153.465
09.06.2025	05:30:41.000	55153.342
09.06.2025	05:31:01.000	55153.342
09.06.2025	05:31:21.000	55153.059
09.06.2025	05:31:41.000	55153.08
09.06.2025	05:32:01.000	55153.071
09.06.2025	05:32:21.000	55152.667
09.06.2025	05:32:41.000	55152.761
09.06.2025	05:33:01.000	55152.673
09.06.2025	05:33:21.000	55152.442
09.06.2025	05:33:41.000	55152.528
09.06.2025	05:34:01.000	55152.495
09.06.2025	05:34:21.000	55152.275
09.06.2025	05:34:41.000	55152.3
09.06.2025	05:35:01.000	55152.274
09.06.2025	05:35:21.000	55152.34
09.06.2025	05:35:41.000	55152.343
09.06.2025	05:36:01.000	55152.33
09.06.2025	05:36:21.000	55152.542
09.06.2025	05:36:41.000	55152.319
09.06.2025	05:37:01.000	55152.506
09.06.2025	05:37:21.000	55152.569
09.06.2025	05:37:41.000	55152.617
09.06.2025	05:38:01.000	55152.77
09.06.2025	05:38:21.000	55152.911
09.06.2025	05:38:41.000	55152.883
09.06.2025	05:39:01.000	55153.171
09.06.2025	05:39:21.000	55153.102
09.06.2025	05:39:41.000	55153.511
09.06.2025	05:40:01.000	55153.668
09.06.2025	05:40:21.000	55153.954
09.06.2025	05:40:41.000	55154.228
09.06.2025	05:41:01.000	55154.153
09.06.2025	05:41:21.000	55154.348
09.06.2025	05:41:41.000	55154.369
09.06.2025	05:42:01.000	55154.332
09.06.2025	05:42:21.000	55155.03
09.06.2025	05:42:41.000	55155.027
09.06.2025	05:43:01.000	55155.272
09.06.2025	05:43:21.000	55155.759
09.06.2025	05:43:41.000	55155.887
09.06.2025	05:44:01.000	55156.46
09.06.2025	05:44:21.000	55156.327
09.06.2025	05:44:41.000	55157.382
09.06.2025	05:45:01.000	55157.733
09.06.2025	05:45:21.000	55158.119
09.06.2025	05:45:41.000	55158.147
09.06.2025	05:46:01.000	55157.983
09.06.2025	05:46:21.000	55158.101
09.06.2025	05:46:41.000	55158.056
09.06.2025	05:47:01.000	55158.283
09.06.2025	05:47:21.000	55158.062
09.06.2025	05:47:41.000	55158.501
09.06.2025	05:48:01.000	55158.569
09.06.2025	05:48:21.000	55159.322
09.06.2025	05:48:41.000	55159.754
09.06.2025	05:49:01.000	55160.469
09.06.2025	05:49:21.000	55160.14
09.06.2025	05:49:41.000	55160.603
09.06.2025	05:50:01.000	55160.78
09.06.2025	05:50:21.000	55160.51
09.06.2025	05:50:41.000	55160.629
09.06.2025	05:51:01.000	55159.984
09.06.2025	05:51:21.000	55159.518
09.06.2025	05:51:41.000	55158.414
09.06.2025	05:52:01.000	55158.069
09.06.2025	05:52:21.000	55157.321
09.06.2025	05:52:41.000	55156.726
09.06.2025	05:53:01.000	55156.656
09.06.2025	05:53:21.000	55156.54
09.06.2025	05:53:41.000	55157.516
09.06.2025	05:54:01.000	55158.951
09.06.2025	05:54:21.000	55160.041
09.06.2025	05:54:41.000	55161.264
09.06.2025	05:55:01.000	55162.281
09.06.2025	05:55:21.000	55163.233
09.06.2025	05:55:41.000	55163.949
09.06.2025	05:56:01.000	55164.652
09.06.2025	05:56:21.000	55165.059
09.06.2025	05:56:41.000	55164.905
09.06.2025	05:57:01.000	55164.843
09.06.2025	05:57:21.000	55164.914
09.06.2025	05:57:41.000	55164.672
09.06.2025	05:58:01.000	55164.624
09.06.2025	05:58:21.000	55164.478
09.06.2025	05:58:41.000	55164.223
09.06.2025	05:59:01.000	55163.716
09.06.2025	05:59:21.001	55163.347
09.06.2025	05:59:41.001	55162.487
09.06.2025	06:00:01.000	55161.979
09.06.2025	06:00:21.000	55161.328
09.06.2025	06:00:41.001	55161.061
09.06.2025	06:01:01.001	55161.324
09.06.2025	06:01:21.001	55161.335
09.06.2025	06:01:41.001	55161.656
09.06.2025	06:02:01.001	55161.958
09.06.2025	06:02:21.001	55162.377
09.06.2025	06:02:41.001	55162.48
09.06.2025	06:03:01.001	55162.492
09.06.2025	06:03:21.001	55162.571
09.06.2025	06:03:41.001	55162.314
09.06.2025	06:04:01.001	55162.296
09.06.2025	06:04:21.001	55162.181
09.06.2025	06:04:41.001	55162.36
09.06.2025	06:05:01.001	55162.246
09.06.2025	06:05:21.001	55162.173
09.06.2025	06:05:41.001	55162.282
09.06.2025	06:06:01.001	55162.155
09.06.2025	06:06:21.001	55162.06
09.06.2025	06:06:41.001	55161.867
09.06.2025	06:07:01.001	55161.697
09.06.2025	06:07:21.001	55161.765
09.06.2025	06:07:41.001	55161.851
09.06.2025	06:08:01.001	55161.833
09.06.2025	06:08:21.001	55162.079
09.06.2025	06:08:41.001	55162.33
09.06.2025	06:09:01.001	55162.554
09.06.2025	06:09:21.001	55162.814
09.06.2025	06:09:41.001	55163.059
09.06.2025	06:10:01.001	55163.197
09.06.2025	06:10:21.001	55163.419
09.06.2025	06:10:41.001	55163.526
09.06.2025	06:11:01.001	55163.775
09.06.2025	06:11:21.001	55163.912
09.06.2025	06:11:41.001	55164.182
09.06.2025	06:12:01.001	55164.14
09.06.2025	06:12:21.001	55164.32
09.06.2025	06:12:41.001	55164.189
09.06.2025	06:13:01.001	55164.374
09.06.2025	06:13:21.001	55164.555
09.06.2025	06:13:41.001	55164.956
09.06.2025	06:14:01.001	55164.979
09.06.2025	06:14:21.001	55165.223
09.06.2025	06:14:41.001	55165.136
09.06.2025	06:15:01.001	55164.943
09.06.2025	06:15:21.001	55164.965
09.06.2025	06:15:41.001	55165.203
09.06.2025	06:16:01.001	55165.573
09.06.2025	06:16:21.001	55165.784
09.06.2025	06:16:41.001	55166.081
09.06.2025	06:17:01.001	55166.094
09.06.2025	06:17:21.001	55166.322
09.06.2025	06:17:41.001	55166.906
09.06.2025	06:18:01.001	55167.274
09.06.2025	06:18:21.001	55167.824
09.06.2025	06:18:41.001	55167.795
09.06.2025	06:19:01.001	55167.854
09.06.2025	06:19:21.001	55168.165
09.06.2025	06:19:41.001	55168.338
09.06.2025	06:20:01.001	55168.586
09.06.2025	06:20:21.001	55168.828
09.06.2025	06:20:41.001	55169.361
09.06.2025	06:21:01.001	55169.649
09.06.2025	06:21:21.001	55169.66
09.06.2025	06:21:41.001	55169.57
09.06.2025	06:22:01.001	55169.385
09.06.2025	06:22:21.001	55168.907
09.06.2025	06:22:41.001	55168.487
09.06.2025	06:23:01.001	55168.384
09.06.2025	06:23:21.001	55168.515
09.06.2025	06:23:41.001	55168.275
09.06.2025	06:24:01.001	55168.866
09.06.2025	06:24:21.001	55169.077
09.06.2025	06:24:41.001	55169.572
09.06.2025	06:25:01.001	55170.073
09.06.2025	06:25:21.001	55170.378
09.06.2025	06:25:41.001	55170.151
09.06.2025	06:26:01.001	55169.653
09.06.2025	06:26:21.001	55169.857
09.06.2025	06:26:41.001	55170.502
09.06.2025	06:27:01.001	55171.191
09.06.2025	06:27:21.001	55171.782
09.06.2025	06:27:41.001	55172.121
09.06.2025	06:28:01.001	55172.41
09.06.2025	06:28:21.001	55172.626
09.06.2025	06:28:41.001	55172.795
09.06.2025	06:29:01.001	55172.754
09.06.2025	06:29:21.001	55172.823
09.06.2025	06:29:41.001	55173.111
09.06.2025	06:30:01.001	55173.216
09.06.2025	06:30:21.001	55173.323
09.06.2025	06:30:41.001	55173.252
09.06.2025	06:31:01.001	55173.102
09.06.2025	06:31:21.001	55173.668
09.06.2025	06:31:41.001	55173.34
09.06.2025	06:32:01.001	55173.847
09.06.2025	06:32:21.001	55173.185
09.06.2025	06:32:41.001	55172.906
09.06.2025	06:33:01.001	55172.464
09.06.2025	06:33:21.001	55171.767
09.06.2025	06:33:41.001	55171.146
09.06.2025	06:34:01.001	55170.702
09.06.2025	06:34:21.001	55170.152
09.06.2025	06:34:41.000	55169.702
09.06.2025	06:35:01.000	55169.376
09.06.2025	06:35:21.000	55169.138
09.06.2025	06:35:41.000	55169.002
09.06.2025	06:36:01.000	55168.679
09.06.2025	06:36:21.000	55168.266
09.06.2025	06:36:41.000	55168.181
09.06.2025	06:37:01.000	55167.665
09.06.2025	06:37:21.000	55167.163
09.06.2025	06:37:41.000	55166.998
09.06.2025	06:38:01.000	55166.88
09.06.2025	06:38:21.000	55166.997
09.06.2025	06:38:41.000	55167.175
09.06.2025	06:39:01.000	55166.768
09.06.2025	06:39:21.000	55166.533
09.06.2025	06:39:41.000	55166.391
09.06.2025	06:40:01.000	55166.134
09.06.2025	06:40:21.000	55166.093
